title_year,movie_title,content_rating,genres,plot_keywords,duration,language,country,color,aspect_ratio,budget,gross,director_name,director_facebook_likes,movie_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,num_imdb_voted_users,num_critic_for_reviews,num_user_for_reviews,imdb_score,movie_imdb_link
2006,Last Holiday ,PG-13,Adventure|Comedy|Drama,chef|congressman|cook|hotel|senator,112,English,USA,Color,2.35,45000000,38360195,Wayne Wang,61,0,LL Cool J,1000,Alicia Witt,976,Timothy Hutton,501,3757,1,21215,99,116,6.4,http://www.imdb.com/title/tt0408985/?ref_=fn_tt_tt_1
2005,The Producers ,PG-13,Comedy|Musical,accountant|money|opening night|scheme|swedish,134,English,USA,Color,2.35,45000000,19377727,Susan Stroman,38,0,Jon Lovitz,11000,Will Ferrell,8000,Matthew Broderick,2000,24351,3,35140,168,409,6.4,http://www.imdb.com/title/tt0395251/?ref_=fn_tt_tt_1
2007,Love in the Time of Cholera ,R,Drama|Romance,19th century|colombia|love|marriage|widow,139,English,USA,Color,2.35,45000000,4584886,Mike Newell,179,0,Marcela Mar,267,Giovanna Mezzogiorno,202,Unax Ugalde,50,538,0,19114,115,115,6.4,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1
1985,Rambo: First Blood Part II ,R,Action|Adventure|Thriller|War,1980s|mission|prison|rambo|vietnam,96,English,USA,Color,2.35,44000000,150415432,George P. Cosmatos,170,0,Sylvester Stallone,13000,Julia Nickson,738,Martin Kove,668,15662,0,117606,96,217,6.4,http://www.imdb.com/title/tt0089880/?ref_=fn_tt_tt_1
1999,Double Jeopardy ,R,Crime|Mystery|Thriller,blood|murder|sex scene|wrongful arrest|wrongful conviction,105,English,USA,Color,2.35,70000000,116735231,Bruce Beresford,78,0,Bruce Greenwood,984,Annabeth Gish,489,Bruce Campbell,298,2129,0,56646,129,336,6.4,http://www.imdb.com/title/tt0150377/?ref_=fn_tt_tt_1
2009,He's Just Not That Into You ,PG-13,Comedy|Drama|Romance,advertising|bar|dating|lingerie slip|six word title,129,English,USA,Color,2.35,40000000,93952276,Ken Kwapis,42,12000,Carmen Perez,97,Sabrina Revelle,50,Sachiko Ishida,49,318,7,132048,161,203,6.4,http://www.imdb.com/title/tt1001508/?ref_=fn_tt_tt_1
2009,17 Again ,PG-13,Comedy|Drama|Family|Fantasy|Romance,adult as child|father son relationship|high school student|janitor|school,102,English,USA,Color,2.35,20000000,64149837,Burr Steers,23,0,Matthew Perry,2000,Hunter Parrish,2000,Thomas Lennon,651,7009,1,146899,191,185,6.4,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1
2001,Behind Enemy Lines ,PG-13,Action|Drama|Thriller|War,battle|massacre|navigator|navy|rescue,106,English,USA,Color,2.35,40000000,59068786,John Moore,212,0,Joaquim de Almeida,578,David Keith,563,Sam Jaeger,389,2544,2,86902,131,411,6.4,http://www.imdb.com/title/tt0159273/?ref_=fn_tt_tt_1
2010,Predators ,R,Action|Adventure|Sci-Fi|Thriller,kicked in the face|martial arts|punched in the face|strong female character|woman punching a man,107,English,USA,Color,2.35,40000000,52000688,Nimród Antal,190,17000,Topher Grace,2000,Alice Braga,1000,Derek Mears,520,4243,0,171418,351,619,6.4,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1
2013,Riddick ,R,Action|Sci-Fi|Thriller,alien|left for dead|mercenary|survival|vomiting,127,English,USA,Color,2.35,38000000,41997790,David Twohy,123,39000,Vin Diesel,14000,Nolan Gerard Funk,924,Bokeem Woodbine,904,17551,0,125305,302,343,6.4,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1
1997,Switchback ,R,Crime|Mystery|Thriller,deputy|fbi agent|knife held to throat|serial killer|sheriff,118,English,USA,Color,2.35,37000000,6482195,Jeb Stuart,11,389,Gregory Scott Cummins,37,Claudia Stedelin,12,Ted Markland,12,74,1,9740,38,81,6.4,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1
1979,Star Trek: The Motion Picture ,PG,Adventure|Mystery|Sci-Fi,alien|space|space station|spacecraft|warp speed,143,English,USA,Color,2.35,35000000,82300000,Robert Wise,338,0,Leonard Nimoy,12000,Nichelle Nichols,664,Walter Koenig,643,16007,2,63330,134,405,6.4,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1
1996,Phenomenon ,PG,Drama|Fantasy|Romance|Sci-Fi,brain tumor|genius|psionic power|telekinesis|terminal illness,123,English,USA,Color,2.35,32000000,104632573,Jon Turteltaub,226,0,Robert Duvall,3000,Kyra Sedgwick,941,David Gallagher,796,5975,1,63839,53,118,6.4,http://www.imdb.com/title/tt0117333/?ref_=fn_tt_tt_1
2007,The Number 23 ,R,Mystery|Thriller,destiny|detective|imagination|murder|sex scene,98,English,USA,Color,2.35,32000000,35063732,Joel Schumacher,541,10000,Logan Lerman,8000,Virginia Madsen,912,Ed Lauter,897,10938,1,164608,224,383,6.4,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1
2013,The Last Stand ,R,Action|Crime|Thriller,deputy|escape|fbi|modern western|sheriff,107,English,USA,Color,2.35,45000000,12026670,Jee-woon Kim,419,24000,Zach Gilford,971,James Burnett,236,Christiana Leucas,165,1643,2,114241,376,258,6.4,http://www.imdb.com/title/tt1549920/?ref_=fn_tt_tt_1
2004,Mindhunters ,R,Crime|Horror|Mystery|Thriller,fbi|group|island|serial killer|training,101,English,USA,Color,2.35,27000000,4476235,Renny Harlin,212,2000,LL Cool J,1000,Clifton Collins Jr.,968,Eion Bailey,749,4186,0,49405,127,226,6.4,http://www.imdb.com/title/tt0297284/?ref_=fn_tt_tt_1
2012,The Raven ,R,Crime|Mystery|Thriller,mask|murder|newspaper|poem|serial killer,110,English,USA,Color,2.35,26000000,16005978,James McTeigue,160,35000,Pam Ferris,771,Dave Legeno,570,Kevin McNally,427,2356,1,72886,265,190,6.4,http://www.imdb.com/title/tt1486192/?ref_=fn_tt_tt_1
2008,W. ,PG-13,Biography|Drama|History,bible|cabinet meeting|dog|drinking|family relationships,129,English,USA,Color,2.35,25100000,25517500,Oliver Stone,0,0,Toby Jones,2000,Scott Glenn,826,Bruce McGill,655,4264,1,40941,242,320,6.4,http://www.imdb.com/title/tt1175491/?ref_=fn_tt_tt_1
2010,The Losers ,PG-13,Action|Crime|Drama|Mystery|Thriller,hacking|hijacking|martial arts|revenge|special forces,97,English,USA,Color,2.35,25000000,23527955,Sylvain White,41,0,Chris Evans,11000,Jason Patric,673,Óscar Jaenada,619,12841,1,74691,213,165,6.4,http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1
1999,Brokedown Palace ,PG-13,Drama|Mystery|Thriller,bangkok|friend|lawyer|smuggling|thailand,100,English,USA,Color,2.35,25000000,10114315,Jonathan Kaplan,57,0,John Doe,181,Tom Amandes,151,Daniel Lapaine,92,582,0,18693,70,187,6.4,http://www.imdb.com/title/tt0120620/?ref_=fn_tt_tt_1
2013,Delivery Man ,PG-13,Comedy|Drama,children|identity|lawsuit|lawyer|sperm donor,105,English,USA,Color,2.35,26000000,30659817,Ken Scott,31,0,Jack Reynor,390,Bobby Moynihan,311,Matthew Daddario,110,1006,10,59805,168,95,6.4,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1
2012,Diary of a Wimpy Kid: Dog Days ,PG,Comedy|Family,best friend|camping|country club|no opening credits|summer vacation,94,English,USA,Color,2.35,22000000,49002815,David Bowers,42,0,Zachary Gordon,975,Rachael Harris,569,Karan Brar,517,3153,2,15665,88,35,6.4,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1
1987,Beverly Hills Cop II ,R,Action|Comedy|Crime|Thriller,detective|police|police chief|robbery|tall woman,100,English,USA,Color,2.35,28000000,153665036,Tony Scott,12000,0,Dean Stockwell,936,Judge Reinhold,901,Ronny Cox,605,4121,1,84824,50,95,6.4,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1
2010,She's Out of My League ,R,Comedy|Romance,airport|airport security|confidence|iphone|love,104,English,USA,Color,2.35,20000000,31584722,Jim Field Smith,14,0,Mike Vogel,2000,Kim Shaw,934,Geoff Stults,756,5707,1,101730,180,131,6.4,http://www.imdb.com/title/tt0815236/?ref_=fn_tt_tt_1
2009,Bandslam ,PG,Comedy|Drama|Family|Music|Romance,battle of the bands|high school|rock 'n' roll|school|teenager,111,English,USA,Color,2.35,20000000,5205343,Todd Graff,650,1000,Scott Porter,690,Charlie Saxton,224,Ryan Donowho,181,1573,3,11958,79,39,6.4,http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1
2000,The Yards ,R,Crime|Drama|Romance|Thriller,best friend|corruption|fall to death|female nudity|friend,115,English,USA,Color,2.35,24000000,882710,James Gray,115,401,Charlize Theron,9000,Ellen Burstyn,1000,Faye Dunaway,977,11433,2,16215,93,138,6.4,http://www.imdb.com/title/tt0138946/?ref_=fn_tt_tt_1
1994,Rapa Nui ,R,Action|Adventure|Drama|History|Romance,easter island|location in title|statue|topless female nudity|two word title,107,English,USA,Color,2.35,20000000,305070,Kevin Reynolds,58,399,Esai Morales,699,Jason Scott Lee,533,Sandrine Holt,324,1592,1,3843,9,25,6.4,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1
2013,The Frozen Ground ,R,Crime|Drama|Mystery|Thriller,anchorage alaska|based on true story|pole dancer|serial killer|strip club,105,English,USA,Color,2.35,27220000,,Scott Walker,17,11000,Nicolas Cage,12000,Radha Mitchell,991,Jodi Lyn O'Keefe,897,16355,3,43879,120,133,6.4,http://www.imdb.com/title/tt2005374/?ref_=fn_tt_tt_1
2010,Leap Year ,PG,Comedy|Romance,ireland|irish|journey|tradition|travel,100,English,USA,Color,2.35,19000000,12561,Anand Tucker,14,13000,Adam Scott,3000,Kaitlin Olson,547,Dominique McElligott,356,4094,2,71276,134,181,6.4,http://www.imdb.com/title/tt1216492/?ref_=fn_tt_tt_1
2012,Won't Back Down ,PG,Drama,children|inner city|parent|school|teacher,121,English,USA,Color,2.35,,5308553,Daniel Barnz,33,0,Holly Hunter,1000,Rosie Perez,919,Dante Brown,505,3260,2,5147,102,37,6.4,http://www.imdb.com/title/tt1870529/?ref_=fn_tt_tt_1
2014,Neighbors ,R,Comedy,broken leg|friendship|jewish|topless female nudity|urination,97,English,USA,Color,2.35,18000000,150056505,Nicholas Stoller,89,21000,Craig Roberts,920,Carla Gallo,798,Ike Barinholtz,329,2771,3,216581,351,397,6.4,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1
2003,Anything Else ,R,Comedy|Romance,love at first sight|new york city|sex|teacher|writer,108,English,USA,Color,2.35,18000000,3203044,Woody Allen,11000,827,Woody Allen,11000,Stockard Channing,944,Fisher Stevens,922,14843,2,25165,128,155,6.4,http://www.imdb.com/title/tt0313792/?ref_=fn_tt_tt_1
2006,The Hills Have Eyes ,R,Horror,desert|horror movie remake|murder of family|rape|slasher,108,English,USA,Color,2.35,15000000,41777564,Alexandre Aja,192,0,Dan Byrd,1000,Greg Nicotero,1000,Vinessa Shaw,580,4500,0,129719,265,855,6.4,http://www.imdb.com/title/tt0454841/?ref_=fn_tt_tt_1
1981,Roar ,PG,Adventure|Horror|Thriller,chase|dead man|jungle|killing a lion|killing a tiger,102,English,USA,Color,2.35,17000000,2000000,Noel Marshall,4,0,Tippi Hedren,634,Melanie Griffith,537,Zakes Mokae,60,1262,0,1275,50,27,6.4,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1
2016,Keanu ,R,Action|Comedy,car chase|gangsta|gun fight|hitman|kitten,100,English,USA,Color,2.35,15000000,20566327,Peter Atencio,10,0,Nia Long,826,Will Forte,622,Keegan-Michael Key,415,2958,2,15385,129,84,6.4,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1
2015,Paper Towns ,PG-13,Drama|Mystery|Romance,based on novel|female neighbor|friendship|travel|trip,109,English,USA,Color,2.35,12000000,31990064,Jake Schreier,14,0,Nat Wolff,733,Cara Delevingne,558,Meg Crosbie,376,2753,2,63390,191,160,6.4,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1
2015,Project Almanac ,PG-13,Sci-Fi|Thriller,found footage|teenager|time machine|time travel|video footage,106,English,USA,Color,2.35,12000000,22331028,Dean Israelite,16,0,Gary Weeks,452,Jonny Weston,328,Sofia Black-D'Elia,265,1819,0,57349,177,177,6.4,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1
2002,Welcome to Collinwood ,R,Comedy|Crime,boxing knockout|heist|implied sex|keys|prison,86,English,USA,Color,2.35,12000000,333976,Anthony Russo,94,423,Michael Jeter,693,Isaiah Washington,534,Andy Davoli,146,1373,0,12559,72,90,6.4,http://www.imdb.com/title/tt0271259/?ref_=fn_tt_tt_1
2007,The Life Before Her Eyes ,R,Drama|Mystery|Thriller,best friend|nonlinear timeline|school shooting|self sacrifice|shooting,90,English,USA,Color,2.35,8000000,303439,Vadim Perelman,26,1000,Eva Amurri Martino,797,Lynn Cohen,474,Brett Cullen,350,2073,2,12125,78,78,6.4,http://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1
2007,Brooklyn Rules ,R,Crime|Drama,1980s|friend|friendship|loyalty|mafia,99,English,USA,Color,2.35,8000000,398420,Michael Corrente,30,226,Jerry Ferrara,480,Tony Devon,257,Alexa Havins,209,1234,3,5049,41,48,6.4,http://www.imdb.com/title/tt0283503/?ref_=fn_tt_tt_1
2006,10th & Wolf ,R,Crime|Drama|Thriller,desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker,107,English,USA,Color,2.35,8000000,53481,Robert Moresco,53,294,Brian Dennehy,954,Brad Renfro,551,Dash Mihok,463,2512,5,5557,26,34,6.4,http://www.imdb.com/title/tt0360323/?ref_=fn_tt_tt_1
2005,Shopgirl ,R,Drama|Romance,artist|depression|gloves|photography|slacker,106,English,USA,Color,2.35,,10281585,Anand Tucker,14,1000,Frances Conroy,827,Bridgette Wilson-Sampras,545,Clyde Kusatsu,161,1871,3,21225,124,268,6.4,http://www.imdb.com/title/tt0338427/?ref_=fn_tt_tt_1
2003,Shade ,R,Crime|Thriller,bar|strip club|stripper|texas hold 'em|thong,101,English,USA,Color,2.35,6800000,10696,Damian Nieman,0,413,Glenn Plummer,240,Jason Cerbone,83,Mark De Alessandro,83,490,8,10771,25,65,6.4,http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1
2010,Everything Must Go ,R,Comedy|Drama,alcoholic|beer|bicycle|new neighbor|yard sale,97,English,USA,Color,2.35,5000000,2711210,Dan Rush,7,0,Will Ferrell,8000,Scott Takeda,981,Stephen Root,939,10517,1,40305,155,86,6.4,http://www.imdb.com/title/tt1531663/?ref_=fn_tt_tt_1
2005,Feast ,R,Action|Comedy|Horror|Thriller,bar|bloody body of child|dead boy|monster|vomiting,95,English,USA,Color,2.35,3200000,,John Gulager,38,0,Krista Allen,164000,Eric Dane,2000,Henry Rollins,898,170118,0,25542,130,252,6.4,http://www.imdb.com/title/tt0426459/?ref_=fn_tt_tt_1
2003,Northfork ,PG-13,Drama|Fantasy,boy|caretaker|dam|evacuation|orphanage,103,English,USA,Color,2.35,1900000,1420578,Michael Polish,35,298,Peter Coyote,548,Anthony Edwards,495,Jon Gries,482,2389,0,4894,60,122,6.4,http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1
2015,Goosebumps ,PG,Adventure|Comedy|Family|Fantasy|Horror,based on book|blob|ferris wheel|manuscript|monster,103,English,USA,Color,2.35,58000000,80021740,Rob Letterman,11,35000,Odeya Rush,2000,Dylan Minnette,1000,Ken Marino,543,5497,4,47988,218,154,6.4,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1
2005,The Quiet ,R,Drama|Thriller,deaf|death|dysfunctional family|godparent|secret,91,English,USA,Color,2.35,900000,381186,Jamie Babbit,91,698,Katy Mixon,982,David Gallagher,796,Edie Falco,659,3299,0,13485,65,90,6.4,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1
2012,The Brass Teapot ,R,Comedy|Fantasy|Thriller,mini dress|mini skirt|money|voyeur|voyeurism,101,English,USA,Color,2.35,900000,6643,Ramaa Mosley,6,0,Jack McBrayer,975,Michael Angarano,947,Alia Shawkat,727,4184,2,11965,62,39,6.4,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1
2014,Good Kill ,R,Drama|Thriller,cigarette butt|drone|funeral procession|nellis air force base|taliban,102,English,USA,Color,2.35,,316842,Andrew Niccol,487,0,Bruce Greenwood,991,Zoë Kravitz,943,Stafford Douglas,118,2099,0,15756,166,68,6.4,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1
2013,Oz the Great and Powerful ,PG,Adventure|Family|Fantasy,circus|magic|magician|oz|witch,130,English,USA,Color,2.35,215000000,234903076,Sam Raimi,0,60000,Tim Holmes,44000,Mila Kunis,15000,James Franco,11000,73441,4,175413,525,511,6.4,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1
2012,Compliance ,R,Biography|Crime|Drama|Thriller,authority|boss subordinate relationship|fast food restaurant|gullibility|telephone call,90,English,USA,Color,2.35,270000,318622,Craig Zobel,25,0,Dreama Walker,601,Matt Servitto,260,James McCaffrey,235,1734,0,24668,286,175,6.4,http://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1
1994,There Goes My Baby ,R,Comedy|Drama,high school|love|police|showdown|surfer,99,English,USA,Color,,10500000,125169,Floyd Mutrux,11,119,Ricky Schroder,665,Kelli Williams,446,Seymour Cassel,327,2272,2,859,5,31,6.4,http://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1
1999,Dreaming of Joseph Lees ,R,Drama|Romance,love crime|love triangle|lust|sister sister relationship|unrequited love,92,English,USA,Color,,2000000,7680,Eric Styles,4,100,Samantha Morton,631,Rupert Graves,443,Miriam Margolyes,405,2020,0,704,16,18,6.4,http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1
2010,Freakonomics ,PG-13,Documentary,cheating|economics|experiment|human nature|sumo wrestling,93,English,USA,Color,,3000000,100675,Heidi Ewing,4,0,Greg Crowe,875,James Ransone,412,Tempestt Bledsoe,394,2305,0,5695,73,23,6.4,http://www.imdb.com/title/tt1152822/?ref_=fn_tt_tt_1
2002,The Singles Ward ,PG,Comedy|Drama|Romance,church|love|marriage|mormon|single,102,English,USA,Color,,500000,1250798,Kurt Hale,0,43,Kirby Heyborne,69,Lincoln Hoppe,24,Daryn Tufts,15,161,0,1099,5,53,6.4,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1
2010,The Grace Card ,PG-13,Drama,christian film|forgiveness|hospital|pastor|police,101,English,USA,Color,,200000,2428241,David G. Evans,0,0,Michael Joiner,77000,Chris Thomas,21,Michael Higgenbottom,16,77046,7,2099,25,26,6.4,http://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1
1995,Bang ,,Crime|Drama,corruption|homeless|homeless man|motorcycle|urban legend,98,English,USA,Color,,,,Ash Baron-Cohen,3,20,Peter Greene,789,Stanley B. Herman,194,James Noble,152,1186,1,438,10,14,6.4,http://www.imdb.com/title/tt0109266/?ref_=fn_tt_tt_1
2011,Newlyweds ,Not Rated,Comedy|Drama,written and directed by cast member,95,English,USA,Color,,9000,4584,Edward Burns,0,413,Kerry Bishé,296,Caitlin FitzGerald,205,Daniella Pineda,133,690,1,1338,14,14,6.4,http://www.imdb.com/title/tt1880418/?ref_=fn_tt_tt_1
2000,Psycho Beach Party ,Unrated,Comedy|Horror|Mystery,cliche|exchange student|slasher|spoof|surfing,85,English,Australia,Color,1.85,1500000,265107,Robert Lee King,0,614,Lauren Ambrose,945,Kathleen Robertson,774,Beth Broderick,209,2282,1,4617,51,93,6.3,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1
2009,Bran Nue Dae ,PG-13,Comedy|Drama|Musical,australia|journey|love|priest|traveling,88,English,Australia,Color,2.35,6500000,110029,Rachel Perkins,3,479,Deborah Mailman,46,Magda Szubanski,46,Jessica Mauboy,38,225,7,1388,33,31,6.3,http://www.imdb.com/title/tt1148165/?ref_=fn_tt_tt_1
2013,Thunder and the House of Magic ,,Adventure|Animation|Comedy|Family|Fantasy,,85,English,Belgium,Color,2.35,34000000,4091,Jeremy Degruson,0,0,Kyle Hebert,324,Brianne Brozey,15,Joe Ochman,11,369,0,4265,60,16,6.3,http://www.imdb.com/title/tt3148834/?ref_=fn_tt_tt_1
2004,The Blue Butterfly ,PG,Adventure|Drama,butterfly|entomologist|morpho butterfly|rain|rain forest,97,English,Canada,Color,1.85,12500000,,Léa Pool,4,392,William Hurt,882,Marc Donato,450,Raoul Max Trujillo,194,1554,1,1337,17,28,6.3,http://www.imdb.com/title/tt0313300/?ref_=fn_tt_tt_1
2015,Forsaken ,R,Drama|Western,,90,English,Canada,Color,2.35,11000000,,Jon Cassar,78,0,Demi Moore,2000,Landon Liboiron,1000,Michael Wincott,720,4142,1,4693,45,49,6.3,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1
2015,Forsaken ,R,Drama|Western,,90,English,Canada,Color,2.35,11000000,,Jon Cassar,78,0,Demi Moore,2000,Landon Liboiron,1000,Michael Wincott,720,4142,1,4693,45,49,6.3,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1
2003,Nothing ,R,Comedy|Fantasy,imagination|one word title|part animation|surrealism|virtual reality,90,English,Canada,Color,2.35,,,Vincenzo Natali,165,688,David Hewlett,686,Angelo Tsarouchas,246,Marie-Josée Croze,150,1298,0,5137,38,50,6.3,http://www.imdb.com/title/tt0298482/?ref_=fn_tt_tt_1
2009,Rampage ,R,Action|Crime|Thriller,death|first part|killing spree|massacre|murder,80,English,Canada,Color,2.35,,,Uwe Boll,892,0,Matt Frewer,986,Katharine Isabelle,918,Michael Paré,492,3197,0,15091,58,129,6.3,http://www.imdb.com/title/tt1337057/?ref_=fn_tt_tt_1
2014,The Blue Room ,R,Crime|Romance|Thriller,male pubic hair|manipulative personality|murder of wife|neglected wife|pubic hair,76,French,France,Color,1.33,,231186,Mathieu Amalric,412,389,Mathieu Amalric,412,Léa Drucker,4,Laurent Poitrenaux,3,421,0,2082,92,16,6.3,http://www.imdb.com/title/tt3230082/?ref_=fn_tt_tt_1
2012,A Perfect Plan ,,Comedy|Romance,curse|divorce|marriage|tourism|travel,104,French,France,Color,2.35,17000000,,Pascal Chaumeil,8,853,Dany Boon,172,Malonn Lévana,20,Alice Pol,8,210,2,5525,58,11,6.3,http://www.imdb.com/title/tt1986843/?ref_=fn_tt_tt_1
2009,Wild Grass ,PG,Drama|Romance,dentist|letter|pilot|skateboard|wallet,104,French,France,Color,2.35,,403649,Alain Resnais,752,512,Mathieu Amalric,412,Sara Forestier,74,Edouard Baer,59,799,0,3174,129,31,6.3,http://www.imdb.com/title/tt1156143/?ref_=fn_tt_tt_1
1995,Assassins ,R,Action|Crime|Thriller,assassin|floppy disk|modem|rival|russian,132,English,France, Black and White,1.85,50000000,30306268,Richard Donner,503,0,Muse Watson,45000,Sylvester Stallone,13000,Kelly Rowan,282,58528,0,62981,61,84,6.3,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1
